University,year,Rank,Score
DRAKE UNIVERSITY,2007,972.0,1.0
DRAKE UNIVERSITY,2008,997.0,1.0
DRAKE UNIVERSITY,2009,1035.0,1.0
DRAKE UNIVERSITY,2010,1060.0,1.0
DRAKE UNIVERSITY,2011,1086.0,1.0
DRAKE UNIVERSITY,2012,1100.0,1.0
DRAKE UNIVERSITY,2013,1116.6,1.0
DRAKE UNIVERSITY,2014,1133.2,1.0
DRAKE UNIVERSITY,2015,1149.8,1.0
DRAKE UNIVERSITY,2016,1166.4,1.0
DRAKE UNIVERSITY,2017,1183.0,1.0
DREW UNIVERSITY,2007,949.0,1.0
DREW UNIVERSITY,2008,997.0,1.0
DREW UNIVERSITY,2009,1035.0,1.0
DREW UNIVERSITY,2010,1060.0,1.0
DREW UNIVERSITY,2011,1086.0,1.0
DREW UNIVERSITY,2012,1122.5,1.0
DREW UNIVERSITY,2013,1159.0,1.0
DREW UNIVERSITY,2014,924.0,3.0
DREW UNIVERSITY,2015,932.0,3.0
DREW UNIVERSITY,2016,924.0,3.0
DREW UNIVERSITY,2017,940.0,3.0
DREW UNIVERSITY,2018,735.0,2.0
DREW UNIVERSITY,2019,742.0,2.0
DREXEL UNIVERSITY,1994,422.0,5.0
DREXEL UNIVERSITY,1995,466.0,4.0
DREXEL UNIVERSITY,1996,495.0,4.0
DREXEL UNIVERSITY,1997,660.0,2.0
DREXEL UNIVERSITY,1998,773.0,1.0
DREXEL UNIVERSITY,1999,668.0,2.0
DREXEL UNIVERSITY,2000,616.0,3.0
DREXEL UNIVERSITY,2001,548.0,4.0
DREXEL UNIVERSITY,2002,492.0,6.0
DREXEL UNIVERSITY,2003,403.0,10.0
DREXEL UNIVERSITY,2004,376.0,12.0
DREXEL UNIVERSITY,2005,317.0,18.0
DREXEL UNIVERSITY,2006,276.0,24.0
DREXEL UNIVERSITY,2007,267.0,27.0
DREXEL UNIVERSITY,2008,254.0,31.0
DREXEL UNIVERSITY,2009,264.0,32.0
DREXEL UNIVERSITY,2010,252.0,35.0
DREXEL UNIVERSITY,2011,219.0,42.0
DREXEL UNIVERSITY,2012,218.0,45.0
DREXEL UNIVERSITY,2013,225.0,46.0
DREXEL UNIVERSITY,2014,206.0,54.0
DREXEL UNIVERSITY,2015,208.0,58.0
DREXEL UNIVERSITY,2016,228.0,52.0
DREXEL UNIVERSITY,2017,212.0,59.0
DREXEL UNIVERSITY,2018,184.0,34.0
DREXEL UNIVERSITY,2019,190.0,34.0
DRURY UNIVERSITY,2012,1100.0,1.0
DRURY UNIVERSITY,2013,1159.0,1.0
DRURY UNIVERSITY,2014,1162.0,1.0
DRURY UNIVERSITY,2015,1200.0,1.0
DRURY UNIVERSITY,2016,1188.0,1.0
DRURY UNIVERSITY,2017,1183.0,1.0
DRURY UNIVERSITY,2018,884.0,1.0
DRURY UNIVERSITY,2019,882.0,1.0
DUBLIN CITY UNIVERSITY,1998,773.0,1.0
DUBLIN CITY UNIVERSITY,1999,782.0,1.0
DUBLIN CITY UNIVERSITY,2000,803.0,1.0
DUBLIN CITY UNIVERSITY,2001,822.0,1.0
DUBLIN CITY UNIVERSITY,2002,835.0,1.0
DUBLIN CITY UNIVERSITY,2003,857.8,1.0
DUBLIN CITY UNIVERSITY,2004,880.6,1.0
DUBLIN CITY UNIVERSITY,2005,903.4,1.0
DUBLIN CITY UNIVERSITY,2006,926.2,1.0
DUBLIN CITY UNIVERSITY,2007,949.0,1.0
DUBLIN CITY UNIVERSITY,2008,753.0,3.0
DUBLIN CITY UNIVERSITY,2009,713.0,4.0
DUBLIN CITY UNIVERSITY,2010,589.0,7.0
DUBLIN CITY UNIVERSITY,2011,552.0,9.0
DUBLIN CITY UNIVERSITY,2012,607.0,8.0
DUBLIN CITY UNIVERSITY,2013,629.0,8.0
DUBLIN CITY UNIVERSITY,2014,637.0,8.0
DUBLIN CITY UNIVERSITY,2015,791.0,5.0
DUBLIN CITY UNIVERSITY,2016,852.0,4.0
DUBLIN CITY UNIVERSITY,2017,849.0,4.0
DUBLIN CITY UNIVERSITY,2018,735.0,2.0
DUBLIN CITY UNIVERSITY,2019,882.0,1.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2009,1035.0,1.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2010,909.0,2.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2011,917.0,2.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2012,840.0,3.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2013,895.0,3.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2014,1019.0,2.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2015,1200.0,1.0
DUKE NATIONAL UNIVERSITY SINGAPORE,2016,1188.0,1.0
DUKE UNIVERSITY,1994,25.0,172.0
DUKE UNIVERSITY,1995,25.0,169.0
DUKE UNIVERSITY,1996,27.0,166.0
DUKE UNIVERSITY,1997,25.0,169.0
DUKE UNIVERSITY,1998,26.0,166.0
DUKE UNIVERSITY,1999,25.0,177.0
DUKE UNIVERSITY,2000,23.0,186.0
DUKE UNIVERSITY,2001,22.0,194.0
DUKE UNIVERSITY,2002,21.0,199.0
DUKE UNIVERSITY,2003,19.0,209.0
DUKE UNIVERSITY,2004,18.0,215.0
DUKE UNIVERSITY,2005,17.0,228.0
DUKE UNIVERSITY,2006,17.0,245.0
DUKE UNIVERSITY,2007,16.0,267.0
DUKE UNIVERSITY,2008,13.0,311.0
DUKE UNIVERSITY,2009,13.0,334.0
DUKE UNIVERSITY,2010,13.0,339.0
DUKE UNIVERSITY,2011,13.0,371.0
DUKE UNIVERSITY,2012,14.0,369.0
DUKE UNIVERSITY,2013,14.0,378.0
DUKE UNIVERSITY,2014,14.0,376.0
DUKE UNIVERSITY,2015,13.0,387.0
DUKE UNIVERSITY,2016,15.0,361.0
DUKE UNIVERSITY,2017,15.0,366.0
DUKE UNIVERSITY,2018,16.0,183.0
DUKE UNIVERSITY,2019,15.0,183.0
DUQUESNE UNIVERSITY,1997,765.0,1.0
DUQUESNE UNIVERSITY,1998,670.0,2.0
DUQUESNE UNIVERSITY,1999,668.0,2.0
DUQUESNE UNIVERSITY,2000,690.0,2.0
DUQUESNE UNIVERSITY,2001,618.0,3.0
DUQUESNE UNIVERSITY,2002,642.0,3.0
DUQUESNE UNIVERSITY,2003,736.0,2.0
DUQUESNE UNIVERSITY,2004,674.0,3.0
DUQUESNE UNIVERSITY,2005,614.0,4.0
DUQUESNE UNIVERSITY,2006,701.0,3.0
DUQUESNE UNIVERSITY,2007,719.0,3.0
DUQUESNE UNIVERSITY,2008,753.0,3.0
DUQUESNE UNIVERSITY,2009,869.0,2.0
DUQUESNE UNIVERSITY,2010,1060.0,1.0
DUQUESNE UNIVERSITY,2011,1086.0,1.0
DUQUESNE UNIVERSITY,2012,943.0,2.0
DUQUESNE UNIVERSITY,2013,994.0,2.0
DUQUESNE UNIVERSITY,2014,843.0,4.0
DUQUESNE UNIVERSITY,2015,791.0,5.0
DUQUESNE UNIVERSITY,2016,703.0,7.0
DUQUESNE UNIVERSITY,2017,783.0,5.0
EAFIT UNIVERSITY,2010,1060.0,1.0
EAFIT UNIVERSITY,2011,917.0,2.0
EAFIT UNIVERSITY,2012,943.0,2.0
EAFIT UNIVERSITY,2013,895.0,3.0
EAFIT UNIVERSITY,2014,779.0,5.0
EAFIT UNIVERSITY,2015,743.0,6.0
EAFIT UNIVERSITY,2016,790.0,5.0
EAFIT UNIVERSITY,2017,783.0,5.0
EAFIT UNIVERSITY,2018,645.0,3.0
EAFIT UNIVERSITY,2019,742.0,2.0
EAST CAROLINA UNIVERSITY,1994,213.0,18.0
EAST CAROLINA UNIVERSITY,1995,198.0,22.0
EAST CAROLINA UNIVERSITY,1996,255.0,17.0
EAST CAROLINA UNIVERSITY,1997,233.0,20.0
EAST CAROLINA UNIVERSITY,1998,206.0,26.0
EAST CAROLINA UNIVERSITY,1999,256.0,19.0
EAST CAROLINA UNIVERSITY,2000,290.0,16.0
EAST CAROLINA UNIVERSITY,2001,277.0,18.0
EAST CAROLINA UNIVERSITY,2002,305.0,16.0
EAST CAROLINA UNIVERSITY,2003,377.0,11.0
EAST CAROLINA UNIVERSITY,2004,362.0,13.0
EAST CAROLINA UNIVERSITY,2005,391.0,12.0
EAST CAROLINA UNIVERSITY,2006,423.0,11.0
EAST CAROLINA UNIVERSITY,2007,405.0,13.0
EAST CAROLINA UNIVERSITY,2008,405.0,14.0
EAST CAROLINA UNIVERSITY,2009,393.0,16.0
EAST CAROLINA UNIVERSITY,2010,387.0,18.0
EAST CAROLINA UNIVERSITY,2011,403.0,18.0
EAST CAROLINA UNIVERSITY,2012,469.0,14.0
EAST CAROLINA UNIVERSITY,2013,473.0,16.0
EAST CAROLINA UNIVERSITY,2014,560.0,11.0
EAST CAROLINA UNIVERSITY,2015,628.0,9.0
EAST CAROLINA UNIVERSITY,2016,564.0,12.0
EAST CAROLINA UNIVERSITY,2017,532.0,14.0
EAST CAROLINA UNIVERSITY,2018,608.0,4.0
EAST CAROLINA UNIVERSITY,2019,565.0,5.0
EAST CHINA NORMAL UNIVERSITY,1994,516.0,3.0
EAST CHINA NORMAL UNIVERSITY,1995,466.0,4.0
EAST CHINA NORMAL UNIVERSITY,1996,495.0,4.0
EAST CHINA NORMAL UNIVERSITY,1997,510.0,4.0
EAST CHINA NORMAL UNIVERSITY,1998,581.0,3.0
EAST CHINA NORMAL UNIVERSITY,1999,668.0,2.0
EAST CHINA NORMAL UNIVERSITY,2000,803.0,1.0
EAST CHINA NORMAL UNIVERSITY,2001,706.0,2.0
EAST CHINA NORMAL UNIVERSITY,2002,642.0,3.0
EAST CHINA NORMAL UNIVERSITY,2003,646.0,3.0
EAST CHINA NORMAL UNIVERSITY,2004,610.0,4.0
EAST CHINA NORMAL UNIVERSITY,2005,563.0,5.0
EAST CHINA NORMAL UNIVERSITY,2006,632.0,4.0
EAST CHINA NORMAL UNIVERSITY,2007,826.0,2.0
EAST CHINA NORMAL UNIVERSITY,2008,753.0,3.0
EAST CHINA NORMAL UNIVERSITY,2009,650.0,5.0
EAST CHINA NORMAL UNIVERSITY,2010,676.0,5.0
EAST CHINA NORMAL UNIVERSITY,2011,534.0,10.0
EAST CHINA NORMAL UNIVERSITY,2012,439.0,16.0
EAST CHINA NORMAL UNIVERSITY,2013,443.0,18.0
EAST CHINA NORMAL UNIVERSITY,2014,464.0,17.0
EAST CHINA NORMAL UNIVERSITY,2015,443.0,20.0
EAST CHINA NORMAL UNIVERSITY,2016,480.0,17.0
EAST CHINA NORMAL UNIVERSITY,2017,553.0,13.0
EAST CHINA NORMAL UNIVERSITY,2018,884.0,1.0
EAST CHINA NORMAL UNIVERSITY,2019,497.0,7.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,1994,587.0,2.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,1995,526.0,3.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,1996,545.0,3.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,1997,660.0,2.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,1998,773.0,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,1999,782.0,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2000,807.2727272727273,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2001,832.5454545454545,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2002,857.8181818181818,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2003,883.0909090909091,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2004,908.3636363636364,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2005,933.6363636363636,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2006,958.9090909090909,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2007,984.1818181818182,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2008,1009.4545454545455,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2009,1034.7272727272727,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2010,1060.0,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2011,1086.0,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2012,1100.0,1.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2013,994.0,2.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2014,924.0,3.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2015,932.0,3.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2016,924.0,3.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2017,940.0,3.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2018,911.0,2.0
EAST CHINA UNIVERSITY OF SCIENCE AND TECHNOLOGY,2019,882.0,1.0
EAST TENNESSEE STATE UNIVERSITY,1995,722.0,1.0
EAST TENNESSEE STATE UNIVERSITY,1996,745.0,1.0
EAST TENNESSEE STATE UNIVERSITY,1997,765.0,1.0
EAST TENNESSEE STATE UNIVERSITY,1998,773.0,1.0
EAST TENNESSEE STATE UNIVERSITY,1999,782.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2000,799.6666666666666,1.0
EAST TENNESSEE STATE UNIVERSITY,2001,817.3333333333334,1.0
EAST TENNESSEE STATE UNIVERSITY,2002,835.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2003,839.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2004,860.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2005,898.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2006,798.0,2.0
EAST TENNESSEE STATE UNIVERSITY,2007,949.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2008,997.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2009,869.0,2.0
EAST TENNESSEE STATE UNIVERSITY,2010,909.0,2.0
EAST TENNESSEE STATE UNIVERSITY,2011,917.0,2.0
EAST TENNESSEE STATE UNIVERSITY,2012,943.0,2.0
EAST TENNESSEE STATE UNIVERSITY,2013,994.0,2.0
EAST TENNESSEE STATE UNIVERSITY,2014,1162.0,1.0
EAST TENNESSEE STATE UNIVERSITY,2015,1200.0,1.0
EASTERN ILLINOIS UNIVERSITY,1994,516.0,3.0
EASTERN ILLINOIS UNIVERSITY,1995,526.0,3.0
EASTERN ILLINOIS UNIVERSITY,1996,545.0,3.0
EASTERN ILLINOIS UNIVERSITY,1997,660.0,2.0
EASTERN ILLINOIS UNIVERSITY,1998,773.0,1.0
EASTERN ILLINOIS UNIVERSITY,1999,668.0,2.0
EASTERN ILLINOIS UNIVERSITY,2000,690.0,2.0
EASTERN ILLINOIS UNIVERSITY,2001,706.0,2.0
EASTERN ILLINOIS UNIVERSITY,2002,718.0,2.0
EASTERN ILLINOIS UNIVERSITY,2003,736.0,2.0
EASTERN ILLINOIS UNIVERSITY,2004,860.0,1.0
EASTERN ILLINOIS UNIVERSITY,2005,898.0,1.0
EASTERN ILLINOIS UNIVERSITY,2006,915.0,1.0
EASTERN ILLINOIS UNIVERSITY,2007,949.0,1.0
EASTERN ILLINOIS UNIVERSITY,2008,997.0,1.0
EASTERN ILLINOIS UNIVERSITY,2009,1035.0,1.0
EASTERN ILLINOIS UNIVERSITY,2010,1066.0,1.0
EASTERN ILLINOIS UNIVERSITY,2011,1097.0,1.0
EASTERN ILLINOIS UNIVERSITY,2012,1128.0,1.0
EASTERN ILLINOIS UNIVERSITY,2013,1159.0,1.0
EASTERN ILLINOIS UNIVERSITY,2014,1162.0,1.0
EASTERN ILLINOIS UNIVERSITY,2015,1200.0,1.0
EASTERN ILLINOIS UNIVERSITY,2016,1035.0,2.0
EASTERN ILLINOIS UNIVERSITY,2017,1031.0,2.0
EASTERN KENTUCKY UNIVERSITY,1997,765.0,1.0
EASTERN KENTUCKY UNIVERSITY,1998,670.0,2.0
EASTERN KENTUCKY UNIVERSITY,1999,668.0,2.0
EASTERN KENTUCKY UNIVERSITY,2000,616.0,3.0
EASTERN KENTUCKY UNIVERSITY,2001,618.0,3.0
EASTERN KENTUCKY UNIVERSITY,2002,718.0,2.0
EASTERN KENTUCKY UNIVERSITY,2003,839.0,1.0
EASTERN KENTUCKY UNIVERSITY,2004,860.0,1.0
EASTERN KENTUCKY UNIVERSITY,2005,893.3333333333334,1.0
EASTERN KENTUCKY UNIVERSITY,2006,926.6666666666666,1.0
EASTERN KENTUCKY UNIVERSITY,2007,960.0,1.0
EASTERN KENTUCKY UNIVERSITY,2008,993.3333333333334,1.0
EASTERN KENTUCKY UNIVERSITY,2009,1026.6666666666667,1.0
EASTERN KENTUCKY UNIVERSITY,2010,1060.0,1.0
EASTERN KENTUCKY UNIVERSITY,2011,917.0,2.0
EASTERN KENTUCKY UNIVERSITY,2012,943.0,2.0
EASTERN KENTUCKY UNIVERSITY,2013,994.0,2.0
EASTERN KENTUCKY UNIVERSITY,2014,1019.0,2.0
EASTERN KENTUCKY UNIVERSITY,2015,1200.0,1.0
EASTERN MICHIGAN UNIVERSITY,1994,587.0,2.0
EASTERN MICHIGAN UNIVERSITY,1995,615.0,2.0
EASTERN MICHIGAN UNIVERSITY,1996,626.0,2.0
EASTERN MICHIGAN UNIVERSITY,1997,510.0,4.0
EASTERN MICHIGAN UNIVERSITY,1998,534.0,4.0
EASTERN MICHIGAN UNIVERSITY,1999,607.0,3.0
EASTERN MICHIGAN UNIVERSITY,2000,616.0,3.0
EASTERN MICHIGAN UNIVERSITY,2001,706.0,2.0
EASTERN MICHIGAN UNIVERSITY,2002,754.0,1.75
EASTERN MICHIGAN UNIVERSITY,2003,802.0,1.5
EASTERN MICHIGAN UNIVERSITY,2004,850.0,1.25
EASTERN MICHIGAN UNIVERSITY,2005,898.0,1.0
EASTERN MICHIGAN UNIVERSITY,2006,915.0,1.0
EASTERN MICHIGAN UNIVERSITY,2007,949.0,1.0
EASTERN MICHIGAN UNIVERSITY,2008,997.0,1.0
EASTERN MICHIGAN UNIVERSITY,2009,1035.0,1.0
EASTERN MICHIGAN UNIVERSITY,2010,1056.6666666666667,1.0
EASTERN MICHIGAN UNIVERSITY,2011,1078.3333333333333,1.0
EASTERN MICHIGAN UNIVERSITY,2012,1100.0,1.0
EASTERN MICHIGAN UNIVERSITY,2013,994.0,2.0
EASTERN MICHIGAN UNIVERSITY,2014,726.0,6.0
EASTERN MICHIGAN UNIVERSITY,2015,743.0,6.0
EASTERN MICHIGAN UNIVERSITY,2016,703.0,7.0
EASTERN MICHIGAN UNIVERSITY,2017,698.0,7.0
EASTERN MICHIGAN UNIVERSITY,2018,735.0,2.0
EASTERN MICHIGAN UNIVERSITY,2019,882.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2002,835.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2003,839.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2004,860.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2005,898.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2006,915.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2007,949.2,1.0
EASTERN NEW MEXICO UNIVERSITY,2008,983.4,1.0
EASTERN NEW MEXICO UNIVERSITY,2009,1017.6,1.0
EASTERN NEW MEXICO UNIVERSITY,2010,1051.8,1.0
EASTERN NEW MEXICO UNIVERSITY,2011,1086.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2012,1100.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2013,1159.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2014,1162.0,1.0
EASTERN NEW MEXICO UNIVERSITY,2015,1200.0,1.0
EASTERN OREGON UNIVERSITY,1994,697.0,1.0
EASTERN OREGON UNIVERSITY,1995,722.0,1.0
EASTERN OREGON UNIVERSITY,1996,739.5454545454545,1.0
EASTERN OREGON UNIVERSITY,1997,757.0909090909091,1.0
EASTERN OREGON UNIVERSITY,1998,774.6363636363636,1.0
EASTERN OREGON UNIVERSITY,1999,792.1818181818182,1.0
EASTERN OREGON UNIVERSITY,2000,809.7272727272727,1.0
EASTERN OREGON UNIVERSITY,2001,827.2727272727273,1.0
EASTERN OREGON UNIVERSITY,2002,844.8181818181819,1.0
EASTERN OREGON UNIVERSITY,2003,862.3636363636364,1.0
EASTERN OREGON UNIVERSITY,2004,879.909090909091,1.0
EASTERN OREGON UNIVERSITY,2005,897.4545454545455,1.0
EASTERN OREGON UNIVERSITY,2006,915.0,1.0
EASTERN OREGON UNIVERSITY,2007,949.0,1.0
EASTERN OREGON UNIVERSITY,2008,997.0,1.0
EASTERN OREGON UNIVERSITY,2009,1035.0,1.0
EASTERN OREGON UNIVERSITY,2010,1060.0,1.0
EASTERN WASHINGTON UNIVERSITY,2009,1035.0,1.0
EASTERN WASHINGTON UNIVERSITY,2010,1060.0,1.0
EASTERN WASHINGTON UNIVERSITY,2011,1086.0,1.0
EASTERN WASHINGTON UNIVERSITY,2012,1100.0,1.0
EASTERN WASHINGTON UNIVERSITY,2013,1159.0,1.0
EBS BUSINESS SCHOOL,2011,917.0,2.0
EBS BUSINESS SCHOOL,2012,770.0,4.0
EBS BUSINESS SCHOOL,2013,722.0,6.0
EBS BUSINESS SCHOOL,2014,637.0,8.0
EBS BUSINESS SCHOOL,2015,655.0,8.0
EBS BUSINESS SCHOOL,2016,703.0,7.0
EBS BUSINESS SCHOOL,2017,737.0,6.0
EBS BUSINESS SCHOOL,2018,735.0,2.0
EBS BUSINESS SCHOOL,2019,882.0,1.0
ECOLE DES PONTS PARISTECH,2011,1086.0,1.0
ECOLE DES PONTS PARISTECH,2012,840.0,3.0
ECOLE DES PONTS PARISTECH,2013,722.0,6.0
ECOLE DES PONTS PARISTECH,2014,680.0,7.0
ECOLE DES PONTS PARISTECH,2015,697.0,7.0
ECOLE DES PONTS PARISTECH,2016,703.0,7.0
ECOLE DES PONTS PARISTECH,2017,698.0,7.0
ECOLE DES PONTS PARISTECH,2018,559.0,5.0
ECOLE DES PONTS PARISTECH,2019,565.0,5.0
"ECOLE NORMALE SUPERIEURE, LYON",2009,1035.0,1.0
"ECOLE NORMALE SUPERIEURE, LYON",2010,1060.0,1.0
"ECOLE NORMALE SUPERIEURE, LYON",2011,824.0,3.0
"ECOLE NORMALE SUPERIEURE, LYON",2012,770.0,4.0
"ECOLE NORMALE SUPERIEURE, LYON",2013,599.0,9.0
"ECOLE NORMALE SUPERIEURE, LYON",2014,637.0,8.0
"ECOLE NORMALE SUPERIEURE, LYON",2015,655.0,8.0
"ECOLE NORMALE SUPERIEURE, LYON",2016,741.0,6.0
"ECOLE NORMALE SUPERIEURE, LYON",2017,737.0,6.0
"ECOLE NORMALE SUPERIEURE, PARIS",1994,587.0,2.0
"ECOLE NORMALE SUPERIEURE, PARIS",1995,615.0,2.0
"ECOLE NORMALE SUPERIEURE, PARIS",1996,652.6,1.8
"ECOLE NORMALE SUPERIEURE, PARIS",1997,690.2,1.6
"ECOLE NORMALE SUPERIEURE, PARIS",1998,727.8,1.4
"ECOLE NORMALE SUPERIEURE, PARIS",1999,765.4,1.2
"ECOLE NORMALE SUPERIEURE, PARIS",2000,803.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2001,822.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2002,835.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2003,839.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2004,860.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2005,892.2857142857143,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2006,924.5714285714286,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2007,956.8571428571429,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2008,989.1428571428571,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2009,1021.4285714285714,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2010,1053.7142857142858,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2011,1086.0,1.0
"ECOLE NORMALE SUPERIEURE, PARIS",2012,943.0,2.0
"ECOLE NORMALE SUPERIEURE, PARIS",2013,549.0,11.0
"ECOLE NORMALE SUPERIEURE, PARIS",2014,544.0,12.0
"ECOLE NORMALE SUPERIEURE, PARIS",2015,542.0,13.0
"ECOLE NORMALE SUPERIEURE, PARIS",2016,564.0,12.0
"ECOLE NORMALE SUPERIEURE, PARIS",2017,601.0,11.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1996,745.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1997,765.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1998,773.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,1999,782.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2000,803.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2001,830.3846153846154,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2002,857.7692307692307,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2003,885.1538461538462,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2004,912.5384615384615,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2005,939.9230769230769,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2006,967.3076923076923,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2007,994.6923076923076,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2008,1022.0769230769231,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2009,1049.4615384615386,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2010,1076.8461538461538,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2011,1104.2307692307693,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2012,1131.6153846153845,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2013,1159.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2014,1162.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2015,1200.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2016,1188.0,1.0
ECOLE SUPERIEURE DE COMMERCE DE RENNES,2017,1183.0,1.0
EDINBORO UNIVERSITY,2013,1159.0,1.0
EDINBORO UNIVERSITY,2014,1162.0,1.0
EDINBORO UNIVERSITY,2015,1200.0,1.0
EDINBORO UNIVERSITY,2016,1188.0,1.0
EDINBORO UNIVERSITY,2017,1183.0,1.0
EDINBURGH NAPIER UNIVERSITY,2010,1060.0,1.0
EDINBURGH NAPIER UNIVERSITY,2011,1086.0,1.0
EDINBURGH NAPIER UNIVERSITY,2012,1100.0,1.0
EDINBURGH NAPIER UNIVERSITY,2013,1159.0,1.0
EDINBURGH NAPIER UNIVERSITY,2014,1162.0,1.0
EDINBURGH NAPIER UNIVERSITY,2015,1169.0,1.0
EDINBURGH NAPIER UNIVERSITY,2016,1176.0,1.0
EDINBURGH NAPIER UNIVERSITY,2017,1183.0,1.0
EDINBURGH NAPIER UNIVERSITY,2018,884.0,1.0
EDINBURGH NAPIER UNIVERSITY,2019,882.0,1.0
EDITH COWAN UNIVERSITY,2003,839.0,1.0
EDITH COWAN UNIVERSITY,2004,860.0,1.0
EDITH COWAN UNIVERSITY,2005,898.0,1.0
EDITH COWAN UNIVERSITY,2006,915.0,1.0
