University,year,Rank,Score
TAJEN UNIVERSITY,2009,1014.0,0.0
TAJEN UNIVERSITY,2010,1035.0,0.0
TAJEN UNIVERSITY,2011,1055.0,0.0
TAKASAKI CITY UNIVERSITY OF ECONOMICS,2014,851.0,2.0
TAKASAKI CITY UNIVERSITY OF ECONOMICS,2015,877.0,2.0
TAKASAKI CITY UNIVERSITY OF ECONOMICS,2016,879.0,2.0
TAKASAKI CITY UNIVERSITY OF ECONOMICS,2017,838.0,2.0
TAMA UNIVERSITY,2009,808.0,1.0
TAMA UNIVERSITY,2010,846.0,1.0
TAMA UNIVERSITY,2011,873.0,1.0
TAMA UNIVERSITY,2012,893.0,1.0
TAMA UNIVERSITY,2013,936.0,1.0
TAMKANG UNIVERSITY,1999,449.0,1.0
TAMKANG UNIVERSITY,2000,497.0,1.0
TAMKANG UNIVERSITY,2001,519.0,2.0
TAMKANG UNIVERSITY,2002,539.0,2.0
TAMKANG UNIVERSITY,2003,484.0,2.0
TAMKANG UNIVERSITY,2004,461.0,3.0
TAMKANG UNIVERSITY,2005,441.0,4.0
TAMKANG UNIVERSITY,2006,446.0,4.0
TAMKANG UNIVERSITY,2007,448.0,5.0
TAMKANG UNIVERSITY,2008,489.0,5.0
TAMKANG UNIVERSITY,2009,554.0,4.0
TAMKANG UNIVERSITY,2010,646.0,3.0
TAMKANG UNIVERSITY,2011,619.0,4.0
TAMKANG UNIVERSITY,2012,733.0,3.0
TAMKANG UNIVERSITY,2013,828.0,2.0
TAMKANG UNIVERSITY,2014,733.0,3.0
TAMKANG UNIVERSITY,2015,638.0,6.0
TAMKANG UNIVERSITY,2016,718.0,4.0
TAMKANG UNIVERSITY,2017,707.0,4.0
TARAS SHEVCHENKO NATIONAL UNIVERSITY KIEV,2000,549.0,1.0
TARAS SHEVCHENKO NATIONAL UNIVERSITY KIEV,2001,605.0,1.0
TARAS SHEVCHENKO NATIONAL UNIVERSITY KIEV,2002,623.0,1.0
TARAS SHEVCHENKO NATIONAL UNIVERSITY KIEV,2003,644.0,1.0
TARAS SHEVCHENKO NATIONAL UNIVERSITY KIEV,2004,686.0,1.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2003,706.0,1.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2004,742.0,1.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2005,543.0,2.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2006,450.0,4.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2007,479.0,4.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2008,566.0,3.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2009,591.0,3.0
TECHNICAL UNIVERSITY CAROLO-WILHELMINA BRAUNSCHWEIG,2010,785.0,2.0
TECHNICAL UNIVERSITY OF BERLIN,2002,779.0,0.0
TECHNICAL UNIVERSITY OF BERLIN,2003,596.0,1.0
TECHNICAL UNIVERSITY OF BERLIN,2004,470.0,3.0
TECHNICAL UNIVERSITY OF BERLIN,2005,446.0,4.0
TECHNICAL UNIVERSITY OF BERLIN,2006,410.0,5.0
TECHNICAL UNIVERSITY OF BERLIN,2007,412.0,6.0
TECHNICAL UNIVERSITY OF BERLIN,2008,389.0,8.0
TECHNICAL UNIVERSITY OF BERLIN,2009,322.0,13.0
TECHNICAL UNIVERSITY OF BERLIN,2010,304.0,18.0
TECHNICAL UNIVERSITY OF BERLIN,2011,278.0,22.0
TECHNICAL UNIVERSITY OF BERLIN,2012,236.0,32.0
TECHNICAL UNIVERSITY OF BERLIN,2013,242.0,34.0
TECHNICAL UNIVERSITY OF BERLIN,2014,277.0,32.0
TECHNICAL UNIVERSITY OF BERLIN,2015,310.0,28.0
TECHNICAL UNIVERSITY OF BERLIN,2016,334.0,24.0
TECHNICAL UNIVERSITY OF BERLIN,2017,417.0,14.0
TECHNICAL UNIVERSITY OF DARMSTADT,2009,1002.0,0.0
TECHNICAL UNIVERSITY OF DARMSTADT,2010,573.0,4.0
TECHNICAL UNIVERSITY OF DARMSTADT,2011,608.0,4.0
TECHNICAL UNIVERSITY OF DARMSTADT,2012,603.0,5.0
TECHNICAL UNIVERSITY OF DARMSTADT,2013,576.0,6.0
TECHNICAL UNIVERSITY OF DARMSTADT,2014,500.0,10.0
TECHNICAL UNIVERSITY OF DARMSTADT,2015,644.0,6.0
TECHNICAL UNIVERSITY OF DARMSTADT,2016,655.0,6.0
TECHNICAL UNIVERSITY OF DARMSTADT,2017,634.0,5.0
TECHNICAL UNIVERSITY OF DENMARK,2004,798.0,0.0
TECHNICAL UNIVERSITY OF DENMARK,2005,812.0,0.0
TECHNICAL UNIVERSITY OF DENMARK,2006,841.0,0.0
TECHNICAL UNIVERSITY OF DENMARK,2007,730.0,1.0
TECHNICAL UNIVERSITY OF DENMARK,2008,609.0,3.0
TECHNICAL UNIVERSITY OF DENMARK,2009,541.0,4.0
TECHNICAL UNIVERSITY OF DENMARK,2010,544.0,5.0
TECHNICAL UNIVERSITY OF DENMARK,2011,574.0,5.0
TECHNICAL UNIVERSITY OF DENMARK,2012,532.0,7.0
TECHNICAL UNIVERSITY OF DENMARK,2013,487.0,10.0
TECHNICAL UNIVERSITY OF DENMARK,2014,402.0,16.0
TECHNICAL UNIVERSITY OF DENMARK,2015,424.0,15.0
TECHNICAL UNIVERSITY OF DENMARK,2016,444.0,15.0
TECHNICAL UNIVERSITY OF DENMARK,2017,443.0,12.0
TECHNICAL UNIVERSITY OF DRESDEN,1999,382.0,2.0
TECHNICAL UNIVERSITY OF DRESDEN,2000,421.0,2.0
TECHNICAL UNIVERSITY OF DRESDEN,2001,456.0,2.0
TECHNICAL UNIVERSITY OF DRESDEN,2002,469.0,2.0
TECHNICAL UNIVERSITY OF DRESDEN,2003,488.0,2.0
TECHNICAL UNIVERSITY OF DRESDEN,2004,420.0,4.0
TECHNICAL UNIVERSITY OF DRESDEN,2005,358.0,7.0
TECHNICAL UNIVERSITY OF DRESDEN,2006,357.0,7.0
TECHNICAL UNIVERSITY OF DRESDEN,2007,335.0,9.0
TECHNICAL UNIVERSITY OF DRESDEN,2008,360.0,10.0
TECHNICAL UNIVERSITY OF DRESDEN,2009,438.0,7.0
TECHNICAL UNIVERSITY OF DRESDEN,2010,483.0,7.0
TECHNICAL UNIVERSITY OF DRESDEN,2011,444.0,9.0
TECHNICAL UNIVERSITY OF DRESDEN,2012,516.0,7.0
TECHNICAL UNIVERSITY OF DRESDEN,2013,587.0,6.0
TECHNICAL UNIVERSITY OF DRESDEN,2014,515.0,9.0
TECHNICAL UNIVERSITY OF DRESDEN,2015,541.0,9.0
TECHNICAL UNIVERSITY OF DRESDEN,2016,575.0,8.0
TECHNICAL UNIVERSITY OF DRESDEN,2017,557.0,7.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2010,570.0,4.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2011,530.0,6.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2012,444.0,10.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2013,411.0,14.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2014,386.0,17.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2015,360.0,20.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2016,365.0,20.0
TECHNICAL UNIVERSITY OF KARLSRUHE,2017,382.0,16.0
TECHNICAL UNIVERSITY OF LISBON,2006,477.0,3.0
TECHNICAL UNIVERSITY OF LISBON,2007,500.0,3.0
TECHNICAL UNIVERSITY OF LISBON,2008,435.0,6.0
TECHNICAL UNIVERSITY OF LISBON,2009,471.0,6.0
TECHNICAL UNIVERSITY OF LISBON,2010,510.0,6.0
TECHNICAL UNIVERSITY OF LISBON,2011,469.0,8.0
TECHNICAL UNIVERSITY OF LISBON,2012,448.0,10.0
TECHNICAL UNIVERSITY OF LISBON,2013,549.0,7.0
TECHNICAL UNIVERSITY OF LISBON,2014,570.0,7.0
TECHNICAL UNIVERSITY OF LISBON,2015,583.0,7.0
TECHNICAL UNIVERSITY OF LISBON,2016,914.0,2.0
TECHNICAL UNIVERSITY OF MUNICH,2007,617.0,2.0
TECHNICAL UNIVERSITY OF MUNICH,2008,671.0,2.0
TECHNICAL UNIVERSITY OF MUNICH,2009,697.0,2.0
TECHNICAL UNIVERSITY OF MUNICH,2010,449.0,8.0
TECHNICAL UNIVERSITY OF MUNICH,2011,426.0,10.0
TECHNICAL UNIVERSITY OF MUNICH,2012,483.0,8.0
