University,year,Rank,Score
ALBION COLLEGE,2013,1197.0,2.0
ALBION COLLEGE,2014,1348.0,1.0
ALETHEIA UNIVERSITY,2010,1238.0,1.0
ALETHEIA UNIVERSITY,2011,1265.0,1.0
ALETHEIA UNIVERSITY,2012,1152.0,2.0
ALETHEIA UNIVERSITY,2013,1197.0,2.0
ALETHEIA UNIVERSITY,2014,1205.0,2.0
ALETHEIA UNIVERSITY,2015,1375.0,1.0
ALETHEIA UNIVERSITY,2016,1368.0,1.0
ALETHEIA UNIVERSITY,2017,1354.0,1.0
ALETHEIA UNIVERSITY,2018,1315.0,1.0
ALETHEIA UNIVERSITY,2019,1301.0,1.0
ALEXANDRIA UNIVERSITY,1994,805.0,1.0
ALEXANDRIA UNIVERSITY,1999,916.0,1.0
ALEXANDRIA UNIVERSITY,2000,949.0,1.0
ALEXANDRIA UNIVERSITY,2001,971.0,1.0
ALEXANDRIA UNIVERSITY,2002,993.0,1.0
ALEXANDRIA UNIVERSITY,2003,988.0,1.0
ALEXANDRIA UNIVERSITY,2014,1348.0,1.0
ALEXANDRIA UNIVERSITY,2015,1375.0,1.0
ALEXANDRIA UNIVERSITY,2016,1368.0,1.0
ALEXANDRIA UNIVERSITY,2017,1238.0,2.0
ALEXANDRIA UNIVERSITY,2018,1210.0,2.0
ALEXANDRIA UNIVERSITY,2019,1301.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,1998,895.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,1999,916.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2000,949.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2001,971.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2002,993.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2003,988.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2004,1028.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2005,1067.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2006,1103.0,1.0
ALEXANDRU IOAN CUZA UNIVERSITY,2007,1015.0,2.0
ALEXANDRU IOAN CUZA UNIVERSITY,2008,957.0,3.0
ALEXANDRU IOAN CUZA UNIVERSITY,2009,867.0,5.0
ALEXANDRU IOAN CUZA UNIVERSITY,2010,765.0,8.0
ALEXANDRU IOAN CUZA UNIVERSITY,2011,756.0,9.0
ALEXANDRU IOAN CUZA UNIVERSITY,2012,755.0,10.0
ALEXANDRU IOAN CUZA UNIVERSITY,2013,806.0,9.0
ALEXANDRU IOAN CUZA UNIVERSITY,2014,867.0,8.0
ALEXANDRU IOAN CUZA UNIVERSITY,2015,921.0,7.0
ALEXANDRU IOAN CUZA UNIVERSITY,2016,816.0,10.0
ALEXANDRU IOAN CUZA UNIVERSITY,2017,846.0,9.0
ALEXANDRU IOAN CUZA UNIVERSITY,2018,840.0,9.0
ALEXANDRU IOAN CUZA UNIVERSITY,2019,867.0,8.0
ALFRED UNIVERSITY,1994,703.0,2.0
ALFRED UNIVERSITY,1995,832.0,1.0
ALFRED UNIVERSITY,1996,864.0,1.0
ALFRED UNIVERSITY,1997,883.0,1.0
ALFRED UNIVERSITY,1998,792.0,2.0
ALFRED UNIVERSITY,1999,916.0,1.0
ALFRED UNIVERSITY,2000,949.0,1.0
ALFRED UNIVERSITY,2001,971.0,1.0
ALFRED UNIVERSITY,2002,993.0,1.0
ALLEGHENY COLLEGE,1995,832.0,1.0
ALLEGHENY COLLEGE,1996,864.0,1.0
ALLEGHENY COLLEGE,1997,776.0,2.0
ALLEGHENY COLLEGE,1998,792.0,2.0
ALLEGHENY COLLEGE,1999,737.0,3.0
ALLEGHENY COLLEGE,2000,838.0,2.0
ALLEGHENY COLLEGE,2001,772.0,3.0
ALLEGHENY COLLEGE,2002,739.0,4.0
ALLEGHENY COLLEGE,2003,709.0,5.0
ALLEGHENY COLLEGE,2004,792.0,4.0
ALLEGHENY COLLEGE,2005,749.0,5.0
ALLEGHENY COLLEGE,2006,784.0,5.0
ALLEGHENY COLLEGE,2007,919.0,3.0
ALLEGHENY COLLEGE,2008,1059.0,2.0
ALLEGHENY COLLEGE,2009,994.0,3.0
ALLEGHENY COLLEGE,2010,1097.0,2.0
ALLEGHENY COLLEGE,2011,1265.0,1.0
ALLEGHENY COLLEGE,2012,1300.0,1.0
ALLEGHENY COLLEGE,2013,1197.0,2.0
ALLEGHENY COLLEGE,2014,1127.0,3.0
ALLEGHENY COLLEGE,2015,1136.0,3.0
ALLEGHENY COLLEGE,2016,1148.0,3.0
ALLEGHENY COLLEGE,2017,1141.0,3.0
ALLEGHENY COLLEGE,2018,1210.0,2.0
AMERICAN UNIVERSITY BEIRUT,1994,805.0,1.0
AMERICAN UNIVERSITY BEIRUT,1995,832.0,1.0
AMERICAN UNIVERSITY BEIRUT,1996,864.0,1.0
AMERICAN UNIVERSITY BEIRUT,1997,883.0,1.0
AMERICAN UNIVERSITY BEIRUT,1999,916.0,1.0
AMERICAN UNIVERSITY BEIRUT,2000,949.0,1.0
AMERICAN UNIVERSITY BEIRUT,2001,856.0,2.0
AMERICAN UNIVERSITY BEIRUT,2002,874.0,2.0
AMERICAN UNIVERSITY BEIRUT,2003,756.0,4.0
AMERICAN UNIVERSITY BEIRUT,2004,739.0,5.0
AMERICAN UNIVERSITY BEIRUT,2005,716.0,6.0
AMERICAN UNIVERSITY BEIRUT,2006,667.0,8.0
AMERICAN UNIVERSITY BEIRUT,2007,699.0,8.0
AMERICAN UNIVERSITY BEIRUT,2008,723.0,8.0
AMERICAN UNIVERSITY BEIRUT,2009,788.0,7.0
AMERICAN UNIVERSITY BEIRUT,2010,855.0,6.0
AMERICAN UNIVERSITY BEIRUT,2011,915.0,5.0
AMERICAN UNIVERSITY BEIRUT,2012,938.0,5.0
AMERICAN UNIVERSITY BEIRUT,2013,1104.0,3.0
AMERICAN UNIVERSITY BEIRUT,2014,1205.0,2.0
AMERICAN UNIVERSITY BEIRUT,2015,1024.0,5.0
AMERICAN UNIVERSITY BEIRUT,2016,1148.0,3.0
AMERICAN UNIVERSITY BEIRUT,2017,1037.0,5.0
AMERICAN UNIVERSITY BEIRUT,2018,782.0,11.0
AMERICAN UNIVERSITY BEIRUT,2019,740.0,14.0
AMERICAN UNIVERSITY BULGARIA,2001,971.0,1.0
AMERICAN UNIVERSITY BULGARIA,2002,993.0,1.0
AMERICAN UNIVERSITY BULGARIA,2003,988.0,1.0
AMERICAN UNIVERSITY BULGARIA,2004,1028.0,1.0
AMERICAN UNIVERSITY BULGARIA,2005,1067.0,1.0
AMERICAN UNIVERSITY BULGARIA,2011,1265.0,1.0
AMERICAN UNIVERSITY BULGARIA,2012,1152.0,2.0
AMERICAN UNIVERSITY BULGARIA,2013,1197.0,2.0
AMERICAN UNIVERSITY BULGARIA,2014,1205.0,2.0
AMERICAN UNIVERSITY BULGARIA,2015,1232.0,2.0
AMERICAN UNIVERSITY BULGARIA,2016,1368.0,1.0
AMERICAN UNIVERSITY CAIRO,1994,436.0,9.0
AMERICAN UNIVERSITY CAIRO,1995,441.0,10.0
AMERICAN UNIVERSITY CAIRO,1996,437.0,11.0
AMERICAN UNIVERSITY CAIRO,1997,482.0,9.0
AMERICAN UNIVERSITY CAIRO,1998,667.0,4.0
AMERICAN UNIVERSITY CAIRO,1999,692.0,4.0
AMERICAN UNIVERSITY CAIRO,2000,773.0,3.0
AMERICAN UNIVERSITY CAIRO,2001,971.0,1.0
AMERICAN UNIVERSITY CAIRO,2008,1209.0,1.0
AMERICAN UNIVERSITY CAIRO,2009,1090.0,2.0
AMERICAN UNIVERSITY CAIRO,2010,1097.0,2.0
AMERICAN UNIVERSITY CAIRO,2011,1032.0,3.0
AMERICAN UNIVERSITY CAIRO,2012,1057.0,3.0
AMERICAN UNIVERSITY CAIRO,2013,894.0,7.0
AMERICAN UNIVERSITY CAIRO,2014,867.0,8.0
AMERICAN UNIVERSITY CAIRO,2015,852.0,9.0
AMERICAN UNIVERSITY CAIRO,2016,891.0,8.0
AMERICAN UNIVERSITY CAIRO,2017,846.0,9.0
AMERICAN UNIVERSITY CAIRO,2018,1066.0,4.0
AMERICAN UNIVERSITY CAIRO,2019,1124.0,3.0
AMERICAN UNIVERSITY DUBAI,2004,1028.0,1.0
AMERICAN UNIVERSITY DUBAI,2005,1067.0,1.0
AMERICAN UNIVERSITY DUBAI,2006,1103.0,1.0
AMERICAN UNIVERSITY DUBAI,2007,1144.0,1.0
AMERICAN UNIVERSITY DUBAI,2008,1209.0,1.0
AMERICAN UNIVERSITY DUBAI,2009,1230.0,1.0
AMERICAN UNIVERSITY DUBAI,2010,1097.0,2.0
AMERICAN UNIVERSITY DUBAI,2011,1123.0,2.0
AMERICAN UNIVERSITY DUBAI,2012,1152.0,2.0
AMERICAN UNIVERSITY DUBAI,2013,1197.0,2.0
AMERICAN UNIVERSITY DUBAI,2014,1348.0,1.0
AMERICAN UNIVERSITY DUBAI,2015,1375.0,1.0
AMERICAN UNIVERSITY DUBAI,2016,1368.0,1.0
AMERICAN UNIVERSITY DUBAI,2017,1354.0,1.0
AMERICAN UNIVERSITY DUBAI,2018,1315.0,1.0
AMERICAN UNIVERSITY DUBAI,2019,1301.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2014,1348.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2015,1375.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2016,1368.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2017,1354.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2018,1315.0,1.0
AMERICAN UNIVERSITY OF AFGHANISTAN,2019,1301.0,1.0
AMERICAN UNIVERSITY PARIS,2001,971.0,1.0
AMERICAN UNIVERSITY PARIS,2002,874.0,2.0
AMERICAN UNIVERSITY PARIS,2003,889.0,2.0
AMERICAN UNIVERSITY PARIS,2004,792.0,4.0
AMERICAN UNIVERSITY PARIS,2005,802.0,4.0
AMERICAN UNIVERSITY PARIS,2006,902.0,3.0
AMERICAN UNIVERSITY PARIS,2007,1015.0,2.0
AMERICAN UNIVERSITY PARIS,2008,1059.0,2.0
AMERICAN UNIVERSITY PARIS,2010,1238.0,1.0
AMERICAN UNIVERSITY PARIS,2011,1265.0,1.0
AMERICAN UNIVERSITY PARIS,2012,1300.0,1.0
AMERICAN UNIVERSITY PARIS,2013,1197.0,2.0
AMERICAN UNIVERSITY PARIS,2014,1205.0,2.0
AMERICAN UNIVERSITY PARIS,2015,1375.0,1.0
AMERICAN UNIVERSITY PARIS,2016,1368.0,1.0
AMERICAN UNIVERSITY PARIS,2017,1354.0,1.0
AMERICAN UNIVERSITY SHARJAH,2004,911.0,2.0
AMERICAN UNIVERSITY SHARJAH,2005,942.0,2.0
AMERICAN UNIVERSITY SHARJAH,2006,840.0,4.0
AMERICAN UNIVERSITY SHARJAH,2007,852.0,4.0
AMERICAN UNIVERSITY SHARJAH,2008,790.0,6.0
AMERICAN UNIVERSITY SHARJAH,2009,826.0,6.0
AMERICAN UNIVERSITY SHARJAH,2010,710.0,10.0
AMERICAN UNIVERSITY SHARJAH,2011,708.0,11.0
AMERICAN UNIVERSITY SHARJAH,2012,668.0,14.0
AMERICAN UNIVERSITY SHARJAH,2013,651.0,17.0
AMERICAN UNIVERSITY SHARJAH,2014,624.0,19.0
AMERICAN UNIVERSITY SHARJAH,2015,673.0,17.0
AMERICAN UNIVERSITY SHARJAH,2016,687.0,16.0
AMERICAN UNIVERSITY SHARJAH,2017,689.0,16.0
AMERICAN UNIVERSITY SHARJAH,2018,674.0,17.0
AMERICAN UNIVERSITY SHARJAH,2019,629.0,20.0
AMERICAN UNIVERSITY WASHINGTON,1994,223.0,34.0
AMERICAN UNIVERSITY WASHINGTON,1995,226.0,35.0
AMERICAN UNIVERSITY WASHINGTON,1996,199.0,45.0
AMERICAN UNIVERSITY WASHINGTON,1997,210.0,44.0
AMERICAN UNIVERSITY WASHINGTON,1998,223.0,45.0
AMERICAN UNIVERSITY WASHINGTON,1999,221.0,48.0
AMERICAN UNIVERSITY WASHINGTON,2000,237.0,45.0
AMERICAN UNIVERSITY WASHINGTON,2001,276.0,38.0
AMERICAN UNIVERSITY WASHINGTON,2002,300.0,35.0
AMERICAN UNIVERSITY WASHINGTON,2003,326.0,32.0
AMERICAN UNIVERSITY WASHINGTON,2004,359.0,29.0
AMERICAN UNIVERSITY WASHINGTON,2005,387.0,26.0
AMERICAN UNIVERSITY WASHINGTON,2006,433.0,22.0
AMERICAN UNIVERSITY WASHINGTON,2007,456.0,22.0
AMERICAN UNIVERSITY WASHINGTON,2008,450.0,24.0
AMERICAN UNIVERSITY WASHINGTON,2009,446.0,27.0
AMERICAN UNIVERSITY WASHINGTON,2010,444.0,30.0
AMERICAN UNIVERSITY WASHINGTON,2011,474.0,29.0
AMERICAN UNIVERSITY WASHINGTON,2012,448.0,34.0
AMERICAN UNIVERSITY WASHINGTON,2013,518.0,27.0
AMERICAN UNIVERSITY WASHINGTON,2014,624.0,19.0
AMERICAN UNIVERSITY WASHINGTON,2015,742.0,13.0
AMERICAN UNIVERSITY WASHINGTON,2016,796.0,11.0
AMERICAN UNIVERSITY WASHINGTON,2017,1354.0,1.0
AMHERST COLLEGE,1994,436.0,9.0
AMHERST COLLEGE,1995,422.0,11.0
AMHERST COLLEGE,1996,437.0,11.0
AMHERST COLLEGE,1997,435.0,12.0
AMHERST COLLEGE,1998,445.0,12.0
AMHERST COLLEGE,1999,469.0,11.0
AMHERST COLLEGE,2000,502.0,10.0
AMHERST COLLEGE,2001,481.0,12.0
AMHERST COLLEGE,2002,488.0,13.0
AMHERST COLLEGE,2003,468.0,15.0
AMHERST COLLEGE,2004,479.0,15.0
AMHERST COLLEGE,2005,509.0,14.0
AMHERST COLLEGE,2006,618.0,10.0
AMHERST COLLEGE,2007,624.0,11.0
AMHERST COLLEGE,2008,649.0,11.0
AMHERST COLLEGE,2009,648.0,12.0
AMHERST COLLEGE,2010,589.0,17.0
AMHERST COLLEGE,2011,598.0,18.0
AMHERST COLLEGE,2012,668.0,14.0
AMHERST COLLEGE,2013,694.0,14.0
AMHERST COLLEGE,2014,727.0,13.0
AMHERST COLLEGE,2015,742.0,13.0
AMHERST COLLEGE,2016,746.0,13.0
AMHERST COLLEGE,2017,649.0,19.0
AMHERST COLLEGE,2018,598.0,23.0
AMHERST COLLEGE,2019,592.0,23.0
AMIRKABIR UNIVERSITY,2009,1230.0,1.0
AMIRKABIR UNIVERSITY,2010,1238.0,1.0
AMIRKABIR UNIVERSITY,2011,1265.0,1.0
AMIRKABIR UNIVERSITY,2012,1300.0,1.0
AMIRKABIR UNIVERSITY,2013,1337.0,1.0
AMUR STATE UNIVERSITY,2015,1375.0,1.0
AMUR STATE UNIVERSITY,2016,1368.0,1.0
AMUR STATE UNIVERSITY,2017,1354.0,1.0
AMUR STATE UNIVERSITY,2018,1315.0,1.0
AMUR STATE UNIVERSITY,2019,1301.0,1.0
ANDONG NATIONAL UNIVERSITY,2007,1144.0,1.0
ANDONG NATIONAL UNIVERSITY,2008,1209.0,1.0
ANDONG NATIONAL UNIVERSITY,2009,1230.0,1.0
ANDONG NATIONAL UNIVERSITY,2010,1238.0,1.0
ANDONG NATIONAL UNIVERSITY,2011,1265.0,1.0
ANDONG NATIONAL UNIVERSITY,2018,1315.0,1.0
ANDONG NATIONAL UNIVERSITY,2019,1301.0,1.0
ANDRES BELLO NATIONAL UNIVERSITY,2008,883.0,4.0
ANDRES BELLO NATIONAL UNIVERSITY,2009,915.0,4.0
ANDRES BELLO NATIONAL UNIVERSITY,2010,955.0,4.0
ANDRES BELLO NATIONAL UNIVERSITY,2011,915.0,5.0
ANDRES BELLO NATIONAL UNIVERSITY,2012,938.0,5.0
ANDRES BELLO NATIONAL UNIVERSITY,2013,1337.0,1.0
ANDRES BELLO NATIONAL UNIVERSITY,2014,983.0,5.0
ANDRES BELLO NATIONAL UNIVERSITY,2015,890.0,8.0
ANDRES BELLO NATIONAL UNIVERSITY,2016,891.0,8.0
ANDRES BELLO NATIONAL UNIVERSITY,2017,815.0,10.0
ANDRES BELLO NATIONAL UNIVERSITY,2018,782.0,11.0
ANDRES BELLO NATIONAL UNIVERSITY,2019,867.0,8.0
ANGLIA RUSKIN UNIVERSITY,1999,916.0,1.0
ANGLIA RUSKIN UNIVERSITY,2000,949.0,1.0
ANGLIA RUSKIN UNIVERSITY,2001,971.0,1.0
ANGLIA RUSKIN UNIVERSITY,2002,993.0,1.0
ANGLIA RUSKIN UNIVERSITY,2003,988.0,1.0
ANGLIA RUSKIN UNIVERSITY,2007,1144.0,1.0
ANGLIA RUSKIN UNIVERSITY,2008,1209.0,1.0
ANGLIA RUSKIN UNIVERSITY,2009,1230.0,1.0
ANGLIA RUSKIN UNIVERSITY,2010,1238.0,1.0
ANGLIA RUSKIN UNIVERSITY,2011,1265.0,1.0
ANGLIA RUSKIN UNIVERSITY,2012,1300.0,1.0
ANGLIA RUSKIN UNIVERSITY,2013,1104.0,3.0
ANGLIA RUSKIN UNIVERSITY,2014,1127.0,3.0
ANGLIA RUSKIN UNIVERSITY,2015,1136.0,3.0
ANGLIA RUSKIN UNIVERSITY,2016,1081.0,4.0
ANGLIA RUSKIN UNIVERSITY,2017,1083.0,4.0
ANGLIA RUSKIN UNIVERSITY,2018,1121.0,3.0
ANGLIA RUSKIN UNIVERSITY,2019,908.0,7.0
ANGLO AMERICAN UNIVERSITY,2009,1230.0,1.0
ANGLO AMERICAN UNIVERSITY,2010,1238.0,1.0
ANGLO AMERICAN UNIVERSITY,2011,1123.0,2.0
ANGLO AMERICAN UNIVERSITY,2012,1152.0,2.0
ANGLO AMERICAN UNIVERSITY,2013,1197.0,2.0
ANGLO AMERICAN UNIVERSITY,2014,1348.0,1.0
ANGLO AMERICAN UNIVERSITY,2015,1232.0,2.0
ANGLO AMERICAN UNIVERSITY,2016,1368.0,1.0
ANGLO AMERICAN UNIVERSITY,2017,1354.0,1.0
ANGLO AMERICAN UNIVERSITY,2018,1315.0,1.0
ANGLO AMERICAN UNIVERSITY,2019,1301.0,1.0
ANHUI NORMAL UNIVERSITY,1994,805.0,1.0
ANHUI NORMAL UNIVERSITY,1995,832.0,1.0
ANHUI NORMAL UNIVERSITY,2019,1208.0,2.0
ANHUI UNIVERSITY,1994,703.0,2.0
ANHUI UNIVERSITY,1995,729.0,2.0
ANHUI UNIVERSITY,1996,753.0,2.0
ANHUI UNIVERSITY,1997,883.0,1.0
ANHUI UNIVERSITY,2012,1300.0,1.0
ANHUI UNIVERSITY,2013,1197.0,2.0
ANHUI UNIVERSITY,2014,1127.0,3.0
ANHUI UNIVERSITY,2015,1070.0,4.0
ANHUI UNIVERSITY,2016,1081.0,4.0
ANHUI UNIVERSITY,2017,1083.0,4.0
ANHUI UNIVERSITY,2018,964.0,6.0
ANHUI UNIVERSITY,2019,867.0,8.0
ANKARA UNIVERSITY,1996,753.0,2.0
ANKARA UNIVERSITY,1997,776.0,2.0
ANKARA UNIVERSITY,1998,792.0,2.0
ANKARA UNIVERSITY,1999,808.0,2.0
ANKARA UNIVERSITY,2000,838.0,2.0
ANKARA UNIVERSITY,2001,971.0,1.0
ANKARA UNIVERSITY,2002,874.0,2.0
ANKARA UNIVERSITY,2003,820.0,3.0
ANKARA UNIVERSITY,2004,739.0,5.0
ANKARA UNIVERSITY,2005,716.0,6.0
ANKARA UNIVERSITY,2006,784.0,5.0
ANKARA UNIVERSITY,2007,792.0,5.0
ANKARA UNIVERSITY,2008,835.0,5.0
ANKARA UNIVERSITY,2009,994.0,3.0
ANKARA UNIVERSITY,2010,1011.0,3.0
ANKARA UNIVERSITY,2011,915.0,5.0
ANKARA UNIVERSITY,2012,888.0,6.0
ANKARA UNIVERSITY,2013,986.0,5.0
ANKARA UNIVERSITY,2014,912.0,7.0
ANKARA UNIVERSITY,2015,970.0,6.0
ANKARA UNIVERSITY,2016,990.0,6.0
ANKARA UNIVERSITY,2017,1037.0,5.0
ANKARA UNIVERSITY,2018,1016.0,5.0
ANKARA UNIVERSITY,2019,953.0,6.0
ANTALYA INTERNATIONAL UNIVERSITY,2013,1337.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2014,1348.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2015,1375.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2016,1368.0,1.0
ANTALYA INTERNATIONAL UNIVERSITY,2017,1354.0,1.0
AOMORI PUBLIC UNIVERSITY,2000,949.0,1.0
AOMORI PUBLIC UNIVERSITY,2001,856.0,2.0
AOMORI PUBLIC UNIVERSITY,2002,874.0,2.0
AOMORI PUBLIC UNIVERSITY,2003,889.0,2.0
AOMORI PUBLIC UNIVERSITY,2004,911.0,2.0
AOMORI PUBLIC UNIVERSITY,2005,1067.0,1.0
AOMORI PUBLIC UNIVERSITY,2016,1368.0,1.0
AOMORI PUBLIC UNIVERSITY,2017,1354.0,1.0
AOMORI PUBLIC UNIVERSITY,2018,1315.0,1.0
AOMORI PUBLIC UNIVERSITY,2019,1301.0,1.0
AOYAMA GAKUIN UNIVERSITY,1994,537.0,5.0
AOYAMA GAKUIN UNIVERSITY,1995,551.0,5.0
AOYAMA GAKUIN UNIVERSITY,1996,547.0,6.0
AOYAMA GAKUIN UNIVERSITY,1997,643.0,4.0
AOYAMA GAKUIN UNIVERSITY,1998,792.0,2.0
AOYAMA GAKUIN UNIVERSITY,1999,692.0,4.0
AOYAMA GAKUIN UNIVERSITY,2000,709.0,4.0
AOYAMA GAKUIN UNIVERSITY,2001,680.0,5.0
AOYAMA GAKUIN UNIVERSITY,2002,659.0,6.0
AOYAMA GAKUIN UNIVERSITY,2003,631.0,7.0
AOYAMA GAKUIN UNIVERSITY,2004,739.0,5.0
AOYAMA GAKUIN UNIVERSITY,2005,641.0,8.0
AOYAMA GAKUIN UNIVERSITY,2006,702.0,7.0
AOYAMA GAKUIN UNIVERSITY,2007,664.0,9.0
AOYAMA GAKUIN UNIVERSITY,2008,691.0,9.0
AOYAMA GAKUIN UNIVERSITY,2009,666.0,11.0
AOYAMA GAKUIN UNIVERSITY,2010,737.0,9.0
AOYAMA GAKUIN UNIVERSITY,2011,831.0,7.0
AOYAMA GAKUIN UNIVERSITY,2012,938.0,5.0
AOYAMA GAKUIN UNIVERSITY,2013,986.0,5.0
AOYAMA GAKUIN UNIVERSITY,2014,983.0,5.0
AOYAMA GAKUIN UNIVERSITY,2015,852.0,9.0
AOYAMA GAKUIN UNIVERSITY,2016,816.0,10.0
AOYAMA GAKUIN UNIVERSITY,2017,705.0,15.0
AOYAMA GAKUIN UNIVERSITY,2018,689.0,16.0
AOYAMA GAKUIN UNIVERSITY,2019,668.0,18.0
APPALACHIAN STATE UNIVERSITY,1994,328.0,17.0
APPALACHIAN STATE UNIVERSITY,1995,363.0,15.0
APPALACHIAN STATE UNIVERSITY,1996,473.0,9.0
APPALACHIAN STATE UNIVERSITY,1997,482.0,9.0
APPALACHIAN STATE UNIVERSITY,1998,496.0,9.0
APPALACHIAN STATE UNIVERSITY,1999,636.0,5.0
APPALACHIAN STATE UNIVERSITY,2000,949.0,1.0
APPALACHIAN STATE UNIVERSITY,2001,856.0,2.0
APPALACHIAN STATE UNIVERSITY,2002,659.0,6.0
APPALACHIAN STATE UNIVERSITY,2003,532.0,11.0
APPALACHIAN STATE UNIVERSITY,2004,533.0,12.0
APPALACHIAN STATE UNIVERSITY,2005,489.0,16.0
APPALACHIAN STATE UNIVERSITY,2006,480.0,18.0
APPALACHIAN STATE UNIVERSITY,2007,520.0,16.0
APPALACHIAN STATE UNIVERSITY,2008,539.0,17.0
APPALACHIAN STATE UNIVERSITY,2009,503.0,22.0
APPALACHIAN STATE UNIVERSITY,2010,525.0,22.0
APPALACHIAN STATE UNIVERSITY,2011,501.0,26.0
APPALACHIAN STATE UNIVERSITY,2012,525.0,25.0
APPALACHIAN STATE UNIVERSITY,2013,590.0,21.0
APPALACHIAN STATE UNIVERSITY,2014,647.0,18.0
APPALACHIAN STATE UNIVERSITY,2015,590.0,23.0
APPALACHIAN STATE UNIVERSITY,2016,618.0,21.0
APPALACHIAN STATE UNIVERSITY,2017,541.0,29.0
APPALACHIAN STATE UNIVERSITY,2018,523.0,30.0
APPALACHIAN STATE UNIVERSITY,2019,488.0,36.0
ARIEL UNIVERSITY SAMARIA,2009,1230.0,1.0
ARIEL UNIVERSITY SAMARIA,2010,1238.0,1.0
ARIEL UNIVERSITY SAMARIA,2011,1123.0,2.0
ARIEL UNIVERSITY SAMARIA,2012,1152.0,2.0
ARIEL UNIVERSITY SAMARIA,2013,1104.0,3.0
ARIEL UNIVERSITY SAMARIA,2014,1205.0,2.0
ARIEL UNIVERSITY SAMARIA,2015,970.0,6.0
ARIEL UNIVERSITY SAMARIA,2016,1035.0,5.0
ARIEL UNIVERSITY SAMARIA,2017,940.0,7.0
ARIEL UNIVERSITY SAMARIA,2018,761.0,12.0
ARIEL UNIVERSITY SAMARIA,2019,740.0,14.0
ARISTOTLE UNIVERSITY THESSALONIKI,1994,482.0,7.0
ARISTOTLE UNIVERSITY THESSALONIKI,1995,477.0,8.0
ARISTOTLE UNIVERSITY THESSALONIKI,1996,495.0,8.0
ARISTOTLE UNIVERSITY THESSALONIKI,1997,528.0,7.0
ARISTOTLE UNIVERSITY THESSALONIKI,1998,545.0,7.0
ARISTOTLE UNIVERSITY THESSALONIKI,1999,539.0,8.0
ARISTOTLE UNIVERSITY THESSALONIKI,2000,619.0,6.0
ARISTOTLE UNIVERSITY THESSALONIKI,2001,630.0,6.0
ARISTOTLE UNIVERSITY THESSALONIKI,2002,624.0,7.0
ARISTOTLE UNIVERSITY THESSALONIKI,2003,709.0,5.0
ARISTOTLE UNIVERSITY THESSALONIKI,2004,655.0,7.0
ARISTOTLE UNIVERSITY THESSALONIKI,2005,716.0,6.0
ARISTOTLE UNIVERSITY THESSALONIKI,2006,667.0,8.0
ARISTOTLE UNIVERSITY THESSALONIKI,2007,664.0,9.0
ARISTOTLE UNIVERSITY THESSALONIKI,2008,667.0,10.0
ARISTOTLE UNIVERSITY THESSALONIKI,2009,751.0,8.0
ARISTOTLE UNIVERSITY THESSALONIKI,2010,765.0,8.0
ARISTOTLE UNIVERSITY THESSALONIKI,2011,864.0,6.0
ARISTOTLE UNIVERSITY THESSALONIKI,2012,843.0,7.0
ARISTOTLE UNIVERSITY THESSALONIKI,2013,894.0,7.0
ARISTOTLE UNIVERSITY THESSALONIKI,2014,983.0,5.0
ARISTOTLE UNIVERSITY THESSALONIKI,2015,852.0,9.0
ARISTOTLE UNIVERSITY THESSALONIKI,2016,768.0,12.0
ARISTOTLE UNIVERSITY THESSALONIKI,2017,846.0,9.0
ARISTOTLE UNIVERSITY THESSALONIKI,2018,782.0,11.0
ARISTOTLE UNIVERSITY THESSALONIKI,2019,696.0,16.0
ARIZONA STATE UNIVERSITY,1994,67.0,146.0
ARIZONA STATE UNIVERSITY,1995,64.0,155.0
ARIZONA STATE UNIVERSITY,1996,64.0,162.0
ARIZONA STATE UNIVERSITY,1997,65.0,166.0
ARIZONA STATE UNIVERSITY,1998,73.0,150.0
ARIZONA STATE UNIVERSITY,1999,72.0,149.0
ARIZONA STATE UNIVERSITY,2000,79.0,147.0
ARIZONA STATE UNIVERSITY,2001,77.0,153.0
ARIZONA STATE UNIVERSITY,2002,77.0,159.0
ARIZONA STATE UNIVERSITY,2003,77.0,162.0
ARIZONA STATE UNIVERSITY,2004,75.0,176.0
ARIZONA STATE UNIVERSITY,2005,68.0,198.0
ARIZONA STATE UNIVERSITY,2006,71.0,201.0
ARIZONA STATE UNIVERSITY,2007,77.0,209.0
ARIZONA STATE UNIVERSITY,2008,71.0,241.0
